[	INFO]	[1534924425.231354354]:	W_	x	=					0
[INFO]	[1534924451.811534]:	required_linear_vel1	:	0.250000,	millis():	7.162106				7.080072
[INFO]	[1534924451.819180]:	ML_rpm2	:	37,	MR_rpm:	7.141593				7.100582
[	INFO]	[1534924451.831213979]:	W_	x	=	7.12108				7.12108
[	INFO]	[1534924451.931211062]:	W_	x	=	7.100582				7.141593
[	INFO]	[1534924452.031181427]:	W_	x	=	7.080072				7.162106
[	INFO]	[1534924452.131180124]:	W_	x	=	7.039045				7.182619
[	INFO]	[1534924452.231205958]:	W_	x	=	7.018518				7.203132
[	INFO]	[1534924452.331316583]:	W_	x	=	6.99799				7.244158
[	INFO]	[1534924452.431334447]:	W_	x	=	6.977477				7.26467
[	INFO]	[1534924452.531336479]:	W_	x	=	6.956964				7.285183
[	INFO]	[1534924452.631349812]:	W_	x	=	6.936451				7.305693
[	INFO]	[1534924452.731284708]:	W_	x	=	6.895426				7.32621
[INFO]	[1534924452.828450]:	required_linear_vel1	:	0.250000,	millis():	6.87491				7.346721
[	INFO]	[1534924452.831337885]:	W_	x	=	6.854395				7.367233
[INFO]	[1534924452.841044]:	ML_rpm2	:	37,	MR_rpm:	6.833881				7.408259
[	INFO]	[1534924452.931334499]:	W_	x	=	6.813367				7.428757
[	INFO]	[1534924453.031315176]:	W_	x	=	6.792854				7.449271
[	INFO]	[1534924453.131322676]:	W_	x	=	6.772341				7.469783
[	INFO]	[1534924453.231323197]:	W_	x	=	6.75182				7.490296
[	INFO]	[1534924453.331339551]:	W_	x	=	6.731308				7.51081
[	INFO]	[1534924453.431276530]:	W_	x	=	6.710794				7.531323
[	INFO]	[1534924453.531318509]:	W_	x	=	6.690289				7.551845
[	INFO]	[1534924453.631324655]:	W_	x	=	6.669775				7.572359
[	INFO]	[1534924453.731326895]:	W_	x	=	6.649263				7.592873
[	INFO]	[1534924453.831204134]:	W_	x	=	6.628749				7.613384
[INFO]	[1534924453.845136]:	required_linear_vel1	:	0.250000,	millis():	6.587722				7.633898
[INFO]	[1534924453.854122]:	ML_rpm2	:	37,	MR_rpm:	6.567208				7.654411
[	INFO]	[1534924453.931201061]:	W_	x	=	6.546694				7.695431
[	INFO]	[1534924454.031204863]:	W_	x	=	6.526182				7.715951
[	INFO]	[1534924454.131122988]:	W_	x	=	6.50567				7.736465
[	INFO]	[1534924454.231201738]:	W_	x	=	6.485155				7.756978
[	INFO]	[1534924454.331197936]:	W_	x	=	6.464632				7.777504
[	INFO]	[1534924454.431204447]:	W_	x	=	6.423615				7.797995
[	INFO]	[1534924454.531200540]:	W_	x	=	6.4031				7.818509
[	INFO]	[1534924454.631211946]:	W_	x	=	6.382586				7.839032
[	INFO]	[1534924454.731182884]:	W_	x	=	6.362073				7.859544
[	INFO]	[1534924454.831171217]:	W_	x	=	6.341559				7.880058
[INFO]	[1534924454.861593]:	required_linear_vel1	:	0.250000,	millis():	6.321046				7.900571
[INFO]	[1534924454.870449]:	ML_rpm2	:	37,	MR_rpm:	6.280019				7.921085
[	INFO]	[1534924454.931204915]:	W_	x	=	6.259506				7.941599
[	INFO]	[1534924455.031212259]:	W_	x	=	6.238994				7.962112
[	INFO]	[1534924455.131206425]:	W_	x	=	6.218481				8.003138
[	INFO]	[1534924455.231202884]:	W_	x	=	6.197982				8.023651
[	INFO]	[1534924455.331210436]:	W_	x	=	6.177468				8.044165
[	INFO]	[1534924455.431157467]:	W_	x	=	6.156954				8.064679
[	INFO]	[1534924455.531205436]:	W_	x	=	6.136428				8.085192
[WARN]	[1534924455.571355]:	The	voltage	is	lower	6.115917	11.3V,Please	charge!		8.105704
[	INFO]	[1534924455.631211217]:	W_	x	=	6.095401				8.146723
[	INFO]	[1534924455.731201269]:	W_	x	=	6.074887				8.16726
[	INFO]	[1534924455.831204081]:	W_	x	=	6.054373				8.187772
[INFO]	[1534924455.879038]:	required_linear_vel1	:	0.250000,	millis():	6.033863				8.208285
[INFO]	[1534924455.890611]:	ML_rpm2	:	37,	MR_rpm:	6.013366				8.228797
[	INFO]	[1534924455.931207102]:	W_	x	=	5.972339				8.249312
[	INFO]	[1534924456.031210904]:	W_	x	=	5.951821				8.269827
[	INFO]	[1534924456.131178560]:	W_	x	=	5.931303				8.310853
[	INFO]	[1534924456.231199290]:	W_	x	=	5.910792				8.331367
[	INFO]	[1534924456.331199185]:	W_	x	=	5.890275				8.351887
[	INFO]	[1534924456.431195852]:	W_	x	=	5.86975				8.372392
[	INFO]	[1534924456.531199133]:	W_	x	=	5.849229				8.392894
[	INFO]	[1534924456.631202831]:	W_	x	=	5.808211				8.413407
[	INFO]	[1534924456.731214862]:	W_	x	=	5.787698				8.433919
[	INFO]	[1534924456.831125175]:	W_	x	=	5.767185				8.474944
[INFO]	[1534924456.895531]:	required_linear_vel1	:	0.250000,	millis():	5.746671				8.495459
[INFO]	[1534924456.904394]:	ML_rpm2	:	37,	MR_rpm:	5.726157				8.51597
[	INFO]	[1534924456.931204341]:	W_	x	=	5.705645				8.536487
[	INFO]	[1534924457.031205175]:	W_	x	=	5.664618				8.557004
[	INFO]	[1534924457.131202414]:	W_	x	=	5.644107				8.577521
[	INFO]	[1534924457.231201008]:	W_	x	=	5.623596				8.598039
[	INFO]	[1534924457.331315852]:	W_	x	=	5.603082				8.639059
[	INFO]	[1534924457.431268091]:	W_	x	=	5.582569				8.659573
[	INFO]	[1534924457.531347570]:	W_	x	=	5.562055				8.680082
[	INFO]	[1534924457.631333872]:	W_	x	=	5.541542				8.700597
[	INFO]	[1534924457.731206581]:	W_	x	=	5.500527				8.72111
[	INFO]	[1534924457.831203351]:	W_	x	=	5.48001				8.741625
[INFO]	[1534924457.913227]:	required_linear_vel1	:	0.250000,	millis():	5.459493				8.762139
[INFO]	[1534924457.922127]:	ML_rpm2	:	37,	MR_rpm:	5.438978				8.803165
[	INFO]	[1534924457.931201893]:	W_	x	=	5.418458				8.823757
[	INFO]	[1534924458.031204028]:	W_	x	=	5.397943				8.844181
[	INFO]	[1534924458.131144237]:	W_	x	=	5.377474				8.864771
[	INFO]	[1534924458.231216164]:	W_	x	=	5.35691				8.885209
[	INFO]	[1534924458.331214237]:	W_	x	=	5.336396				8.90573
[	INFO]	[1534924458.431206789]:	W_	x	=	5.315894				8.926246
[	INFO]	[1534924458.531185747]:	W_	x	=	5.295391				8.946759
[	INFO]	[1534924458.631203507]:	W_	x	=	5.274878				8.967271
[	INFO]	[1534924458.731191893]:	W_	x	=	5.254365				8.987785
[INFO]	[1534924458.941768]:	ML_rpm2	:	37,	MR_rpm:	5.151798				9.008299
[	INFO]	[1534924459.031209757]:	W_	x	=	5.131285				9.028812
[	INFO]	[1534924459.131212153]:	W_	x	=	5.110776				9.049325
[	INFO]	[1534924459.231204341]:	W_	x	=	5.090258				9.090352
[	INFO]	[1534924459.331201997]:	W_	x	=	5.049231				9.110864
[	INFO]	[1534924459.431219340]:	W_	x	=	5.02872				9.131377
[	INFO]	[1534924459.531170643]:	W_	x	=	5.008208				9.151892
[	INFO]	[1534924459.631204705]:	W_	x	=	4.987697				9.172404
[	INFO]	[1534924459.731203872]:	W_	x	=	4.967184				9.192919
[	INFO]	[1534924459.831210122]:	W_	x	=	4.946671				9.213433
[	INFO]	[1534924459.931199757]:	W_	x	=	4.926141				9.254458
[INFO]	[1534924459.946707]:	required_linear_vel1	:	0.250000,	millis():	4.885129				9.274972
[INFO]	[1534924459.955658]:	ML_rpm2	:	37,	MR_rpm:	4.864615				9.295486
[	INFO]	[1534924460.031199757]:	W_	x	=	4.844101				9.316016
[	INFO]	[1534924460.131177674]:	W_	x	=	4.823586				9.33653
[	INFO]	[1534924460.231182101]:	W_	x	=	4.803072				9.357044
[	INFO]	[1534924460.331200330]:	W_	x	=	4.782559				9.377558
[	INFO]	[1534924460.431204236]:	W_	x	=	4.762046				9.418583
[	INFO]	[1534924460.531202882]:	W_	x	=	4.741519				9.439092
[WARN]	[1534924460.582408]:	The	voltage	is	lower	4.720996	11.3V,Please	charge!		9.459613
[	INFO]	[1534924460.631307153]:	W_	x	=	4.700484				9.480121
[	INFO]	[1534924460.731189705]:	W_	x	=	4.679971				9.500619
[	INFO]	[1534924460.831167517]:	W_	x	=	4.659459				9.521146
[	INFO]	[1534924460.931207673]:	W_	x	=	4.638945				9.541662
[INFO]	[1534924460.969774]:	required_linear_vel1	:	0.250000,	millis():	4.618432				9.562177
[INFO]	[1534924460.976112]:	ML_rpm2	:	37,	MR_rpm:	4.577424				9.582691
[	INFO]	[1534924461.031197934]:	W_	x	=	4.556901				9.603206
[	INFO]	[1534924461.131205538]:	W_	x	=	4.536377				9.623721
[	INFO]	[1534924461.231199444]:	W_	x	=	4.515864				9.644233
[	INFO]	[1534924461.331204079]:	W_	x	=	4.49535				9.664744
[	INFO]	[1534924461.431211215]:	W_	x	=	4.474839				9.705756
[	INFO]	[1534924461.531121006]:	W_	x	=	4.454316				9.726266
[	INFO]	[1534924461.631202413]:	W_	x	=	4.413295				9.746778
[	INFO]	[1534924461.731200694]:	W_	x	=	4.392783				9.767294
[	INFO]	[1534924461.831202048]:	W_	x	=	4.37227				9.787803
[	INFO]	[1534924461.931206840]:	W_	x	=	4.351758				9.808316
[INFO]	[1534924461.983118]:	required_linear_vel1	:	0.250000,	millis():	4.331246				9.828829
[INFO]	[1534924461.992035]:	ML_rpm2	:	38,	MR_rpm:	4.310731				9.869856
[	INFO]	[1534924462.031202725]:	W_	x	=	4.269704				9.890375
[	INFO]	[1534924462.131206058]:	W_	x	=	4.249191				9.910885
[	INFO]	[1534924462.231176735]:	W_	x	=	4.228677				9.931397
[	INFO]	[1534924462.331346475]:	W_	x	=	4.208166				9.951917
[	INFO]	[1534924462.431329027]:	W_	x	=	4.187649				9.972427
[	INFO]	[1534924462.531328975]:	W_	x	=	4.167136				9.992937
[	INFO]	[1534924462.631320173]:	W_	x	=	4.146624				10.033964
[	INFO]	[1534924462.731329183]:	W_	x	=	4.105601				10.054471
[	INFO]	[1534924462.831210172]:	W_	x	=	4.085084				10.074999
[	INFO]	[1534924462.931340381]:	W_	x	=	4.064567				10.095493
[INFO]	[1534924463.001140]:	required_linear_vel1	:	0.250000,	millis():	4.044053				10.116009
[INFO]	[1534924463.010076]:	ML_rpm2	:	38,	MR_rpm:	4.023555				10.13652
[	INFO]	[1534924463.031340329]:	W_	x	=	4.003026				10.157032
[	INFO]	[1534924463.131360120]:	W_	x	=	3.982513				10.198057
[	INFO]	[1534924463.231348766]:	W_	x	=	3.961991				10.218561
[	INFO]	[1534924463.331221735]:	W_	x	=	3.941477				10.239076
[	INFO]	[1534924463.431211526]:	W_	x	=	3.920965				10.25959
[	INFO]	[1534924463.531129339]:	W_	x	=	3.900461				10.280103
[	INFO]	[1534924463.631200016]:	W_	x	=	3.879947				10.300617
[	INFO]	[1534924463.731217255]:	W_	x	=	3.859434				10.321136
[	INFO]	[1534924463.831200068]:	W_	x	=	3.818421				10.341653
[	INFO]	[1534924463.931222360]:	W_	x	=	3.797909				10.362169
[INFO]	[1534924464.017229]:	required_linear_vel1	:	0.250000,	millis():	3.777397				10.382677
[INFO]	[1534924464.026213]:	ML_rpm2	:	38,	MR_rpm:	3.756883				10.403191
[	INFO]	[1534924464.031228714]:	W_	x	=	3.736368				10.423705
[	INFO]	[1534924464.131263974]:	W_	x	=	3.715857				10.444218
[	INFO]	[1534924464.231127776]:	W_	x	=	3.695341				10.485244
[	INFO]	[1534924464.331264651]:	W_	x	=	3.65432				10.505754
[	INFO]	[1534924464.431223557]:	W_	x	=	3.633802				10.526273
[	INFO]	[1534924464.531214078]:	W_	x	=	3.613283				10.5468
[	INFO]	[1534924464.631211161]:	W_	x	=	3.592769				10.567299
[	INFO]	[1534924464.731216995]:	W_	x	=	3.572242				10.587797
[	INFO]	[1534924464.831216526]:	W_	x	=	3.551728				10.608295
[	INFO]	[1534924464.931133401]:	W_	x	=	3.531215				10.649317
[	INFO]	[1534924465.031223922]:	W_	x	=	3.490189				10.669829
[INFO]	[1534924465.034513]:	required_linear_vel1	:	0.250000,	millis():	3.469675				10.690344
[INFO]	[1534924465.047175]:	ML_rpm2	:	38,	MR_rpm:	3.449162				10.710857
[	INFO]	[1534924465.131638922]:	W_	x	=	3.42865				10.731371
[	INFO]	[1534924465.231220224]:	W_	x	=	3.408135				10.751884
[	INFO]	[1534924465.331586161]:	W_	x	=	3.387622				10.772398
[	INFO]	[1534924465.431219442]:	W_	x	=	3.367109				10.813424
[	INFO]	[1534924465.531566994]:	W_	x	=	3.326082				10.833938
[WARN]	[1534924465.593942]:	The	voltage	is	lower	3.305567	11.3V,Please	charge!		10.854447
[	INFO]	[1534924465.631230432]:	W_	x	=	3.285052				10.874962
[	INFO]	[1534924465.731230432]:	W_	x	=	3.26454				10.895466
[	INFO]	[1534924465.831219390]:	W_	x	=	3.244016				10.915981
[	INFO]	[1534924465.931222671]:	W_	x	=	3.223512				10.936502
[	INFO]	[1534924466.031226786]:	W_	x	=	3.202992				10.957023
[INFO]	[1534924466.051367]:	required_linear_vel1	:	0.250000,	millis():	3.161972				10.977541
[INFO]	[1534924466.060321]:	ML_rpm2	:	38,	MR_rpm:	3.141459				10.998042
[	INFO]	[1534924466.131221734]:	W_	x	=	3.120946				11.018553
[	INFO]	[1534924466.231137202]:	W_	x	=	3.100433				11.039068
[	INFO]	[1534924466.331213140]:	W_	x	=	3.07992				11.059583
[	INFO]	[1534924466.431214650]:	W_	x	=	3.059408				11.100609
[	INFO]	[1534924466.531214129]:	W_	x	=	3.018381				11.121122
[	INFO]	[1534924466.631226473]:	W_	x	=	2.997867				11.141636
[	INFO]	[1534924466.731215692]:	W_	x	=	2.977353				11.162149
[	INFO]	[1534924466.831225431]:	W_	x	=	2.95684				11.182663
[	INFO]	[1534924466.931128713]:	W_	x	=	2.936326				11.203177
[	INFO]	[1534924467.031215848]:	W_	x	=	2.915813				11.244195
[INFO]	[1534924467.069156]:	required_linear_vel1	:	0.250000,	millis():	2.895314				11.248515
[INFO]	[1534924467.078033]:	ML_rpm2	:	38,	MR_rpm:	2.854288				11.252834
[	INFO]	[1534924467.131220483]:	W_	x	=	2.833778				11.257153
[	INFO]	[1534924467.231207983]:	W_	x	=	2.813268				11.261472
[	INFO]	[1534924467.331378712]:	W_	x	=	2.792755				11.265791
[	INFO]	[1534924467.431400483]:	W_	x	=	2.77224				11.270108
[	INFO]	[1534924467.531381577]:	W_	x	=	2.751724				11.274426
[	INFO]	[1534924467.631292306]:	W_	x	=	2.731214				11.283063
[	INFO]	[1534924467.731365014]:	W_	x	=	2.690187				11.287382
[	INFO]	[1534924467.831340744]:	W_	x	=	2.66969				11.291701
[	INFO]	[1534924467.931387775]:	W_	x	=	2.649193				11.296019
[	INFO]	[1534924468.031350952]:	W_	x	=	2.628677				11.300337
[INFO]	[1534924468.085619]:	required_linear_vel1	:	0.250000,	millis():	2.608162				11.304656
[INFO]	[1534924468.098252]:	ML_rpm2	:	38,	MR_rpm:	2.587651				11.308975
[	INFO]	[1534924468.131339129]:	W_	x	=	2.567135				11.317613
[	INFO]	[1534924468.231343191]:	W_	x	=	2.54661				11.321931
[	INFO]	[1534924468.331348504]:	W_	x	=	2.526095				11.32625
[	INFO]	[1534924468.431369754]:	W_	x	=	2.505581				11.330568
[	INFO]	[1534924468.531367358]:	W_	x	=	2.485069				11.334889
[	INFO]	[1534924468.631372774]:	W_	x	=	2.464569				11.339205
[	INFO]	[1534924468.731367097]:	W_	x	=	2.444063				11.343531
[	INFO]	[1534924468.831371576]:	W_	x	=	2.403036				11.347847
[	INFO]	[1534924468.931240691]:	W_	x	=	2.382524				11.352166
[	INFO]	[1534924469.031238503]:	W_	x	=	2.362011				11.356482
[INFO]	[1534924469.102711]:	required_linear_vel1	:	0.250000,	millis():	2.341497				11.360804
[INFO]	[1534924469.111637]:	ML_rpm2	:	37,	MR_rpm:	2.320984				11.365121
[	INFO]	[1534924469.131212983]:	W_	x	=	2.30047				11.369437
[	INFO]	[1534924469.231210430]:	W_	x	=	2.279958				11.378074
[	INFO]	[1534924469.331220170]:	W_	x	=	2.238932				11.382392
[	INFO]	[1534924469.431201576]:	W_	x	=	2.218417				11.386711
[	INFO]	[1534924469.531202201]:	W_	x	=	2.197903				
[	INFO]	[1534924469.631134180]:	W_	x	=	2.177389				
[	INFO]	[1534924469.731214649]:	W_	x	=	2.156876				
[	INFO]	[1534924469.831237826]:	W_	x	=	2.136363				
[	INFO]	[1534924469.931271472]:	W_	x	=	2.115849				
[	INFO]	[1534924470.031333503]:	W_	x	=	2.074822				
[INFO]	[1534924470.119057]:	required_linear_vel1	:	0.250000,	millis():	2.054309				
[INFO]	[1534924470.128461]:	ML_rpm2	:	37,	MR_rpm:	2.033796				
[	INFO]	[1534924470.131251159]:	W_	x	=	2.013283				
[	INFO]	[1534924470.231228347]:	W_	x	=	1.992768				
[	INFO]	[1534924470.331164753]:	W_	x	=	1.972256				
[	INFO]	[1534924470.431278763]:	W_	x	=	1.951742				
[	INFO]	[1534924470.531241784]:	W_	x	=	1.931221				
[WARN]	[1534924470.606622]:	The	voltage	is	lower	1.910708	11.3V,Please	charge!		
[	INFO]	[1534924470.631322826]:	W_	x	=	1.890195				
[	INFO]	[1534924470.731215586]:	W_	x	=	1.869681				
[	INFO]	[1534924470.831240117]:	W_	x	=	1.849167				
[	INFO]	[1534924470.931230274]:	W_	x	=	1.828655				
[	INFO]	[1534924471.031136315]:	W_	x	=	1.787637				
[	INFO]	[1534924471.131214492]:	W_	x	=	1.767123				
[INFO]	[1534924471.136645]:	required_linear_vel1	:	0.250000,	millis():	1.746609				
[INFO]	[1534924471.149320]:	ML_rpm2	:	37,	MR_rpm:	1.726097				
[	INFO]	[1534924471.231212721]:	W_	x	=	1.705584				
[	INFO]	[1534924471.331220898]:	W_	x	=	1.685068				
[	INFO]	[1534924471.431217096]:	W_	x	=	1.664555				
[	INFO]	[1534924471.531219440]:	W_	x	=	1.623529				
[	INFO]	[1534924471.631200586]:	W_	x	=	1.603016				
[	INFO]	[1534924471.731220430]:	W_	x	=	1.582503				
[	INFO]	[1534924471.831229127]:	W_	x	=	1.561989				
[	INFO]	[1534924471.931250898]:	W_	x	=	1.541479				
[	INFO]	[1534924472.031217929]:	W_	x	=	1.520962				
[	INFO]	[1534924472.131220846]:	W_	x	=	1.500449				
[INFO]	[1534924472.153008]:	required_linear_vel1	:	0.250000,	millis():	1.459423				
[INFO]	[1534924472.161906]:	ML_rpm2	:	37,	MR_rpm:	1.438909				
[	INFO]	[1534924472.231218242]:	W_	x	=	1.418395				
[	INFO]	[1534924472.331229023]:	W_	x	=	1.397883				
[	INFO]	[1534924472.431387200]:	W_	x	=	1.377369				
[	INFO]	[1534924472.531353346]:	W_	x	=	1.356857				
[	INFO]	[1534924472.631383190]:	W_	x	=	1.336357				
[	INFO]	[1534924472.731444023]:	W_	x	=	1.29533				
[	INFO]	[1534924472.831486575]:	W_	x	=	1.274803				
[	INFO]	[1534924472.931243033]:	W_	x	=	1.254277				
[	INFO]	[1534924473.031148242]:	W_	x	=	1.233764				
[	INFO]	[1534924473.131235012]:	W_	x	=	1.213251				
[INFO]	[1534924473.170825]:	required_linear_vel1	:	0.250000,	millis():	1.192737				
[INFO]	[1534924473.179813]:	ML_rpm2	:	37,	MR_rpm:	1.172225				
[	INFO]	[1534924473.231229179]:	W_	x	=	1.151702				
[	INFO]	[1534924473.331238918]:	W_	x	=	1.131189				
[	INFO]	[1534924473.431227721]:	W_	x	=	1.110675				
[	INFO]	[1534924473.531234491]:	W_	x	=	1.09017				
[	INFO]	[1534924473.631236418]:	W_	x	=	1.069658				
[	INFO]	[1534924473.731151731]:	W_	x	=	1.049144				
[	INFO]	[1534924473.831244856]:	W_	x	=	1.008117				
[	INFO]	[1534924473.931236262]:	W_	x	=	0.98784				
[	INFO]	[1534924474.031223189]:	W_	x	=	0.967562				
[	INFO]	[1534924474.131240064]:	W_	x	=	0.946812				
[INFO]	[1534924474.186862]:	required_linear_vel1	:	0.250000,	millis():	0.9263				
[INFO]	[1534924474.200037]:	ML_rpm2	:	37,	MR_rpm:	0.905788				
[	INFO]	[1534924474.231229751]:	W_	x	=	0.885276				
[	INFO]	[1534924474.331251939]:	W_	x	=	0.844249				
[	INFO]	[1534924474.431239126]:	W_	x	=	0.823743				
[	INFO]	[1534924474.531292251]:	W_	x	=	0.803237				
[	INFO]	[1534924474.631296158]:	W_	x	=	0.782723				
[	INFO]	[1534924474.731233814]:	W_	x	=	0.762748				
[	INFO]	[1534924474.831211470]:	W_	x	=	0.743314				
[	INFO]	[1534924474.931227876]:	W_	x	=	0.72388				
[	INFO]	[1534924475.031136939]:	W_	x	=	0.685017				
[	INFO]	[1534924475.131229126]:	W_	x	=	0.66666				
[INFO]	[1534924475.204352]:	required_linear_vel1	:	0.250000,	millis():	0.648303				
[INFO]	[1534924475.213371]:	ML_rpm2	:	37,	MR_rpm:	0.629954				
[	INFO]	[1534924475.231215376]:	W_	x	=	0.611598				
[	INFO]	[1534924475.331234803]:	W_	x	=	0.593241				
[	INFO]	[1534924475.431217511]:	W_	x	=	0.575426				
[	INFO]	[1534924475.531227147]:	W_	x	=	0.558143				
[	INFO]	[1534924475.631213918]:	W_	x	=	0.540869				
[WARN]	[1534924475.632503]:	The	voltage	is	lower	0.524134	11.3V,Please	charge!		
[	INFO]	[1534924475.731209543]:	W_	x	=	0.5074				
[	INFO]	[1534924475.831215793]:	W_	x	=	0.490666				
[	INFO]	[1534924475.931222980]:	W_	x	=	0.473934				
[	INFO]	[1534924476.031218188]:	W_	x	=	0.441549				
[	INFO]	[1534924476.131239334]:	W_	x	=	0.425355				
[INFO]	[1534924476.221093]:	required_linear_vel1	:	0.050000,	millis():	0.40916				
[INFO]	[1534924476.230035]:	ML_rpm2	:	7,	MR_rpm:	0.393505				
[	INFO]	[1534924476.231474386]:	W_	x	=	0.377849				
[	INFO]	[1534924476.331222042]:	W_	x	=	0.362736				
[	INFO]	[1534924476.431157094]:	W_	x	=	0.347619				
[	INFO]	[1534924476.531227615]:	W_	x	=	0.317389				
[	INFO]	[1534924476.631254907]:	W_	x	=	0.302815				
[	INFO]	[1534924476.731253657]:	W_	x	=	0.28824				
[	INFO]	[1534924476.831233917]:	W_	x	=	0.274205				
[	INFO]	[1534924476.931220011]:	W_	x	=	0.260182				
[	INFO]	[1534924477.031231000]:	W_	x	=	0.246145				
[	INFO]	[1534924477.131138188]:	W_	x	=	0.232649				
[	INFO]	[1534924477.231235011]:	W_	x	=	0.206737				
[INFO]	[1534924477.237456]:	required_linear_vel1	:	0.050000,	millis():	0.193786				
[INFO]	[1534924477.250227]:	ML_rpm2	:	7,	MR_rpm:	0.180835				
[	INFO]	[1534924477.331372354]:	W_	x	=	0.167874				
[	INFO]	[1534924477.431407719]:	W_	x	=	0.155462				
[	INFO]	[1534924477.531342406]:	W_	x	=	0.143042				
[	INFO]	[1534924477.631414334]:	W_	x	=	0.131169				
[	INFO]	[1534924477.731290219]:	W_	x	=	0.107421				
[	INFO]	[1534924477.831451573]:	W_	x	=	0.096095				
[	INFO]	[1534924477.931396677]:	W_	x	=	0.084769				
[	INFO]	[1534924478.031404125]:	W_	x	=	0.073426				
[	INFO]	[1534924478.131344802]:	W_	x	=	0.062633				
[	INFO]	[1534924478.231439125]:	W_	x	=	0.051827				
[INFO]	[1534924478.253921]:	required_linear_vel1	:	0.050000,	millis():	0.041036				
[INFO]	[1534924478.262690]:	ML_rpm2	:	7,	MR_rpm:	0.020523				
[	INFO]	[1534924478.331379542]:	W_	x	=	0.010261				
[	INFO]	[1534924478.431268917]:	W_	x	=	0				
[	INFO]	[1534924478.531345844]:	W_	x	=	0				
[	INFO]	[1534924478.631355114]:	W_	x	=	0				
^C[	INFO]	[1534924478.731349594]:	W_	x	=	0				
